,book_title, rating,price,stock,book_link,img_link
620,Isla and the Happily Ever After (Anna and the French Kiss #3),Five,£48.13,"

    
        In stock
    
",https://books.toscrape.com/catalogue/isla-and-the-happily-ever-after-anna-and-the-french-kiss-3_380/index.html,https://books.toscrape.com/j
621,If I Stay (If I Stay #1),Five,£38.13,"

    
        In stock
    
",https://books.toscrape.com/catalogue/if-i-stay-if-i-stay-1_379/index.html,https://books.toscrape.com/j
622,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),Two,£36.55,"

    
        In stock
    
",https://books.toscrape.com/catalogue/i-know-why-the-caged-bird-sings-maya-angelous-autobiography-1_378/index.html,https://books.toscrape.com/j
623,Harry Potter and the Deathly Hallows (Harry Potter #7),One,£23.32,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-deathly-hallows-harry-potter-7_377/index.html,https://books.toscrape.com/j
624,"Fruits Basket, Vol. 5 (Fruits Basket #5)",One,£16.33,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fruits-basket-vol-5-fruits-basket-5_376/index.html,https://books.toscrape.com/j
625,Foundation (Foundation (Publication Order) #1),One,£32.42,"

    
        In stock
    
",https://books.toscrape.com/catalogue/foundation-foundation-publication-order-1_375/index.html,https://books.toscrape.com/j
626,Fool Me Once,One,£16.96,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fool-me-once_374/index.html,https://books.toscrape.com/j
627,Find Her (Detective D.D. Warren #8),One,£22.37,"

    
        In stock
    
",https://books.toscrape.com/catalogue/find-her-detective-dd-warren-8_373/index.html,https://books.toscrape.com/j
628,Evicted: Poverty and Profit in the American City,One,£42.27,"

    
        In stock
    
",https://books.toscrape.com/catalogue/evicted-poverty-and-profit-in-the-american-city_372/index.html,https://books.toscrape.com/j
629,Drama,Two,£38.70,"

    
        In stock
    
",https://books.toscrape.com/catalogue/drama_371/index.html,https://books.toscrape.com/j
630,Dracula the Un-Dead,Five,£35.63,"

    
        In stock
    
",https://books.toscrape.com/catalogue/dracula-the-un-dead_370/index.html,https://books.toscrape.com/j
631,Digital Fortress,Five,£58.00,"

    
        In stock
    
",https://books.toscrape.com/catalogue/digital-fortress_369/index.html,https://books.toscrape.com/j
632,"Death Note, Vol. 5: Whiteout (Death Note #5)",One,£52.41,"

    
        In stock
    
",https://books.toscrape.com/catalogue/death-note-vol-5-whiteout-death-note-5_368/index.html,https://books.toscrape.com/j
633,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",Three,£32.35,"

    
        In stock
    
",https://books.toscrape.com/catalogue/data-a-love-story-how-i-gamed-online-dating-to-meet-my-match_367/index.html,https://books.toscrape.com/j
634,Critique of Pure Reason,One,£20.75,"

    
        In stock
    
",https://books.toscrape.com/catalogue/critique-of-pure-reason_366/index.html,https://books.toscrape.com/j
635,Booked,Five,£17.49,"

    
        In stock
    
",https://books.toscrape.com/catalogue/booked_365/index.html,https://books.toscrape.com/j
636,"Blue Lily, Lily Blue (The Raven Cycle #3)",Five,£34.13,"

    
        In stock
    
",https://books.toscrape.com/catalogue/blue-lily-lily-blue-the-raven-cycle-3_364/index.html,https://books.toscrape.com/j
637,Approval Junkie: Adventures in Caring Too Much,Five,£58.81,"

    
        In stock
    
",https://books.toscrape.com/catalogue/approval-junkie-adventures-in-caring-too-much_363/index.html,https://books.toscrape.com/j
638,An Abundance of Katherines,Five,£10.00,"

    
        In stock
    
",https://books.toscrape.com/catalogue/an-abundance-of-katherines_362/index.html,https://books.toscrape.com/j
639,America's War for the Greater Middle East: A Military History,Two,£51.22,"

    
        In stock
    
",https://books.toscrape.com/catalogue/americas-war-for-the-greater-middle-east-a-military-history_361/index.html,https://books.toscrape.com/j
640,Alight (The Generations Trilogy #2),Four,£58.59,"

    
        In stock
    
",https://books.toscrape.com/catalogue/alight-the-generations-trilogy-2_360/index.html,https://books.toscrape.com/j
641,A Girl's Guide to Moving On (New Beginnings #2),One,£31.30,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-girls-guide-to-moving-on-new-beginnings-2_359/index.html,https://books.toscrape.com/j
642,A Game of Thrones (A Song of Ice and Fire #1),Two,£46.42,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-game-of-thrones-a-song-of-ice-and-fire-1_358/index.html,https://books.toscrape.com/j
643,A Feast for Crows (A Song of Ice and Fire #4),Four,£17.21,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-feast-for-crows-a-song-of-ice-and-fire-4_357/index.html,https://books.toscrape.com/j
644,A Clash of Kings (A Song of Ice and Fire #2),Three,£10.79,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-clash-of-kings-a-song-of-ice-and-fire-2_356/index.html,https://books.toscrape.com/j
645,Vogue Colors A to Z: A Fashion Coloring Book,Four,£52.35,"

    
        In stock
    
",https://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html,https://books.toscrape.com/j
646,The Shining (The Shining #1),Three,£27.88,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html,https://books.toscrape.com/j
647,The Pilgrim's Progress,Two,£50.26,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html,https://books.toscrape.com/j
648,The Perfect Play (Play by Play #1),Three,£59.99,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html,https://books.toscrape.com/j
649,The Passion of Dolssa,Five,£28.32,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html,https://books.toscrape.com/j
650,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,Three,£38.71,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html,https://books.toscrape.com/j
651,The Hunger Games (The Hunger Games #1),Five,£29.85,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html,https://books.toscrape.com/j
652,The Hound of the Baskervilles (Sherlock Holmes #5),Two,£14.82,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html,https://books.toscrape.com/j
653,The Gunning of America: Business and the Making of American Gun Culture,Four,£16.81,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html,https://books.toscrape.com/j
654,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,Two,£28.23,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html,https://books.toscrape.com/j
655,The Demonists (Demonist #1),Two,£52.11,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html,https://books.toscrape.com/j
656,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",Two,£27.88,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-demon-prince-of-momochi-house-vol-4-the-demon-prince-of-momochi-house-4_344/index.html,https://books.toscrape.com/j
657,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),Three,£59.71,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-bone-hunters-lexy-vaughan-steven-macaulay-2_343/index.html,https://books.toscrape.com/j
658,The Beast (Black Dagger Brotherhood #14),Five,£46.08,"

    
        In stock
    
",https://books.toscrape.com/catalogue/the-beast-black-dagger-brotherhood-14_342/index.html,https://books.toscrape.com/j
659,Some Women,Five,£13.73,"

    
        In stock
    
",https://books.toscrape.com/catalogue/some-women_341/index.html,https://books.toscrape.com/j
660,Shopaholic Ties the Knot (Shopaholic #3),Five,£48.39,"

    
        In stock
    
",https://books.toscrape.com/catalogue/shopaholic-ties-the-knot-shopaholic-3_340/index.html,https://books.toscrape.com/j
661,Paper and Fire (The Great Library #2),Five,£49.45,"

    
        In stock
    
",https://books.toscrape.com/catalogue/paper-and-fire-the-great-library-2_339/index.html,https://books.toscrape.com/j
662,Outlander (Outlander #1),Five,£19.67,"

    
        In stock
    
",https://books.toscrape.com/catalogue/outlander-outlander-1_338/index.html,https://books.toscrape.com/j
663,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",Three,£12.36,"

    
        In stock
    
",https://books.toscrape.com/catalogue/orchestra-of-exiles-the-story-of-bronislaw-huberman-the-israel-philharmonic-and-the-one-thousand-jews-he-saved-from-nazi-horrors_337/index.html,https://books.toscrape.com/j
664,No One Here Gets Out Alive,Five,£20.02,"

    
        In stock
    
",https://books.toscrape.com/catalogue/no-one-here-gets-out-alive_336/index.html,https://books.toscrape.com/j
665,Night Shift (Night Shift #1-20),Four,£12.75,"

    
        In stock
    
",https://books.toscrape.com/catalogue/night-shift-night-shift-1-20_335/index.html,https://books.toscrape.com/j
666,Needful Things,Four,£47.51,"

    
        In stock
    
",https://books.toscrape.com/catalogue/needful-things_334/index.html,https://books.toscrape.com/j
667,Mockingjay (The Hunger Games #3),Four,£20.44,"

    
        In stock
    
",https://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html,https://books.toscrape.com/j
668,Misery,Two,£34.79,"

    
        In stock
    
",https://books.toscrape.com/catalogue/misery_332/index.html,https://books.toscrape.com/j
669,Little Women (Little Women #1),Four,£28.07,"

    
        In stock
    
",https://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html,https://books.toscrape.com/j
670,It,Three,£25.01,"

    
        In stock
    
",https://books.toscrape.com/catalogue/it_330/index.html,https://books.toscrape.com/j
671,Harry Potter and the Sorcerer's Stone (Harry Potter #1),Three,£13.90,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html,https://books.toscrape.com/j
672,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),Four,£24.17,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html,https://books.toscrape.com/j
673,Harry Potter and the Order of the Phoenix (Harry Potter #5),Four,£31.63,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html,https://books.toscrape.com/j
674,Harry Potter and the Half-Blood Prince (Harry Potter #6),Five,£48.75,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html,https://books.toscrape.com/j
675,Harry Potter and the Chamber of Secrets (Harry Potter #2),One,£14.74,"

    
        In stock
    
",https://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html,https://books.toscrape.com/j
676,Gone with the Wind,Three,£32.49,"

    
        In stock
    
",https://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html,https://books.toscrape.com/j
677,God Is Not Great: How Religion Poisons Everything,One,£27.80,"

    
        In stock
    
",https://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html,https://books.toscrape.com/j
678,Girl With a Pearl Earring,One,£26.77,"

    
        In stock
    
",https://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html,https://books.toscrape.com/j
679,"Fruits Basket, Vol. 4 (Fruits Basket #4)",Four,£50.44,"

    
        In stock
    
",https://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html,https://books.toscrape.com/j
680,Far From True (Promise Falls Trilogy #2),Two,£34.93,"

    
        In stock
    
",https://books.toscrape.com/catalogue/far-from-true-promise-falls-trilogy-2_320/index.html,https://books.toscrape.com/j
681,Dark Lover (Black Dagger Brotherhood #1),One,£12.87,"

    
        In stock
    
",https://books.toscrape.com/catalogue/dark-lover-black-dagger-brotherhood-1_319/index.html,https://books.toscrape.com/j
682,Confessions of a Shopaholic (Shopaholic #1),Two,£48.94,"

    
        In stock
    
",https://books.toscrape.com/catalogue/confessions-of-a-shopaholic-shopaholic-1_318/index.html,https://books.toscrape.com/j
683,Changing the Game (Play by Play #2),Three,£13.38,"

    
        In stock
    
",https://books.toscrape.com/catalogue/changing-the-game-play-by-play-2_317/index.html,https://books.toscrape.com/j
684,Candide,Three,£58.63,"

    
        In stock
    
",https://books.toscrape.com/catalogue/candide_316/index.html,https://books.toscrape.com/j
685,Can You Keep a Secret?,One,£21.94,"

    
        In stock
    
",https://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html,https://books.toscrape.com/j
686,Atlas Shrugged,Five,£26.58,"

    
        In stock
    
",https://books.toscrape.com/catalogue/atlas-shrugged_314/index.html,https://books.toscrape.com/j
687,Animal Farm,Three,£57.22,"

    
        In stock
    
",https://books.toscrape.com/catalogue/animal-farm_313/index.html,https://books.toscrape.com/j
688,A Walk to Remember,One,£56.43,"

    
        In stock
    
",https://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html,https://books.toscrape.com/j
